,Class,Class Confidence,Label,Id,Object_Position,Object_Dimensions,2D_Bounding_Box,3D_Bounding_Box,Distance_From_Camera,Camera_Position
0,Person,84.97061920166016,Person,0,[0.05894092 2.99302745 1.72397661],[1.69170105 5.14693928 1.6917007 ],"[[171. 217.]
 [307. 217.]
 [307. 627.]
 [171. 627.]]","[[ 0.02118468  5.5657845   2.8795564 ]
 [-1.189791    5.5109735   1.6995628 ]
 [-0.0092442   5.5138097   0.4878881 ]
 [ 1.2017306   5.5686207   1.6678816 ]
 [ 0.14664543  0.42155448  2.9897528 ]
 [-1.0643302   0.36674324  1.8097589 ]
 [ 0.11621577  0.3695799   0.59808433]
 [ 1.3271922   0.42439076  1.7780783 ]]",1.7249838814327547,"2E397640
0.697208 0.031568 0.716173 8.352691
-0.028711 0.999458 -0.016104 3.399194
-0.716294 -0.009334 0.697737 2.656683
0.000000 0.000000 0.000000 1.000000
"
1,Person,65.58411407470703,Person,1,[ 3.20998168  2.88560557 -7.78105927],[1.77500379 5.57710981 1.77500391],"[[800. 262.]
 [879. 262.]
 [879. 502.]
 [800. 502.]]","[[ 3.1764398   5.672869   -6.5860305 ]
 [ 1.9058332   5.615359   -7.82413   ]
 [ 3.1445112   5.6183352  -9.095469  ]
 [ 4.415118    5.675845   -7.8573704 ]
 [ 3.312386    0.09869537 -6.466625  ]
 [ 2.04178     0.04118509 -7.704724  ]
 [ 3.2804585   0.04416141 -8.976063  ]
 [ 4.5510635   0.10167129 -7.7379646 ]]",8.41717682319724,"2E397640
0.697208 0.031568 0.716173 8.352691
-0.028711 0.999458 -0.016104 3.399194
-0.716294 -0.009334 0.697737 2.656683
0.000000 0.000000 0.000000 1.000000
"
2,Person,69.15985107421875,Person,2,[-4.43481779  2.88786173 -5.68194199],[1.91804707 4.75647926 1.91804671],"[[521. 321.]
 [583. 321.]
 [583. 473.]
 [521. 473.]]","[[-4.467482    5.265118   -4.37201   ]
 [-5.8404837   5.2029734  -5.7098846 ]
 [-4.501983    5.2061887  -7.083679  ]
 [-3.1289814   5.268334   -5.7458043 ]
 [-4.351539    0.51114273 -4.270174  ]
 [-5.7245407   0.44899783 -5.608049  ]
 [-4.38604     0.4522137  -6.981843  ]
 [-3.0130384   0.5143586  -5.643968  ]]",7.207778685036191,"2E397640
0.697208 0.031568 0.716173 8.352691
-0.028711 0.999458 -0.016104 3.399194
-0.716294 -0.009334 0.697737 2.656683
0.000000 0.000000 0.000000 1.000000
"
